[2023-10-21 12:03:51,902] INFO [Broker id=1] Leader __consumer_offsets-16 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,905] INFO [Broker id=1] Leader __consumer_offsets-2 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,908] INFO [Broker id=1] Leader __consumer_offsets-25 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,913] INFO [Broker id=1] Leader __consumer_offsets-40 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,916] INFO [Broker id=1] Leader __consumer_offsets-47 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,921] INFO [Broker id=1] Leader __consumer_offsets-17 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 169 with partition epoch 0, high watermark 169, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,921] INFO [Broker id=1] Leader __consumer_offsets-32 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,925] INFO [Broker id=1] Leader __consumer_offsets-37 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,929] INFO [Broker id=1] Leader __consumer_offsets-7 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,932] INFO [Broker id=1] Leader __consumer_offsets-22 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,935] INFO [Broker id=1] Leader __consumer_offsets-29 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,939] INFO [Broker id=1] Leader __consumer_offsets-44 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,942] INFO [Broker id=1] Leader __consumer_offsets-14 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,944] INFO [Broker id=1] Leader __consumer_offsets-23 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,948] INFO [Broker id=1] Leader __consumer_offsets-38 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,950] INFO [Broker id=1] Leader __consumer_offsets-8 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
[2023-10-21 12:03:51,952] INFO [Broker id=1] Leader __consumer_offsets-45 with topic id Some(5iPnpvHiSA23HcMscWCQ_Q) starts at leader epoch 0 from offset 0 with partition epoch 0, high watermark 0, ISR [1], adding replicas [] and removing replicas [] . Previous leader epoch was -1. (state.change.logger)
